-0.490439	0.169004	0.379604	0.342208	0.064917	0.335162	-0.254665	0.402850	-0.397651	0.602508	
-0.439546	-0.078105	0.150837	0.221795	0.114045	0.378442	-0.324721	0.187372	-0.326059	0.678861	
-0.421212	-0.172382	0.070810	0.181448	0.126861	0.402280	-0.357941	0.108201	-0.301720	0.707808	
-0.414617	-0.212105	0.043827	0.166670	0.126704	0.416276	-0.371111	0.077119	-0.294638	0.719611	
-0.412420	-0.232128	0.036050	0.160890	0.122111	0.426269	-0.376016	0.063478	-0.293958	0.725488	
-0.411991	-0.245085	0.035228	0.158329	0.116145	0.434702	-0.377804	0.056213	-0.295770	0.729460	
-0.412382	-0.255523	0.036954	0.156913	0.109891	0.442519	-0.378463	0.051340	-0.298666	0.732932	
-0.413252	-0.265075	0.039645	0.155898	0.103728	0.450094	-0.378730	0.047432	-0.302138	0.736370	
-0.414475	-0.274328	0.042732	0.155019	0.097787	0.457580	-0.378869	0.043978	-0.306002	0.739914	
-0.416008	-0.283497	0.046009	0.154185	0.092107	0.465054	-0.378971	0.040791	-0.310187	0.743590	
-0.417833	-0.292663	0.049393	0.153367	0.086700	0.472564	-0.379066	0.037806	-0.314665	0.747387	
-0.419946	-0.301861	0.052851	0.152555	0.081567	0.480148	-0.379163	0.034995	-0.319422	0.751285	
-0.422347	-0.311108	0.056365	0.151750	0.076704	0.487842	-0.379262	0.032346	-0.324451	0.755261	
-0.425037	-0.320415	0.059921	0.150952	0.072108	0.495677	-0.379362	0.029856	-0.329749	0.759295	
-0.428020	-0.329790	0.063509	0.150165	0.067775	0.503690	-0.379461	0.027521	-0.335312	0.763369	
-0.431301	-0.339239	0.067118	0.149389	0.063701	0.511915	-0.379557	0.025340	-0.341138	0.767465	
-0.434883	-0.348769	0.070739	0.148626	0.059883	0.520388	-0.379649	0.023312	-0.347227	0.771569	
-0.438775	-0.358385	0.074362	0.147877	0.056318	0.529145	-0.379737	0.021436	-0.353578	0.775668	
-0.442981	-0.368092	0.077979	0.147144	0.053003	0.538226	-0.379820	0.019715	-0.360191	0.779751	
-0.447510	-0.377893	0.081578	0.146426	0.049934	0.547667	-0.379899	0.018148	-0.367066	0.783808	
-0.452369	-0.387792	0.085151	0.145724	0.047111	0.557508	-0.379974	0.016739	-0.374206	0.787829	
-0.457567	-0.397793	0.088689	0.145038	0.044529	0.567789	-0.380046	0.015488	-0.381609	0.791806	
-0.463113	-0.407897	0.092181	0.144367	0.042186	0.578547	-0.380117	0.014401	-0.389278	0.795733	
-0.469015	-0.418108	0.095619	0.143712	0.040079	0.589822	-0.380188	0.013480	-0.397214	0.799603	
-0.475283	-0.428426	0.098993	0.143072	0.038206	0.601651	-0.380260	0.012730	-0.405417	0.803412	
-0.481926	-0.438854	0.102294	0.142447	0.036563	0.614069	-0.380335	0.012156	-0.413888	0.807155	
-0.488954	-0.449391	0.105514	0.141837	0.035149	0.627110	-0.380416	0.011764	-0.422628	0.810831	
-0.496375	-0.460041	0.108643	0.141241	0.033959	0.640805	-0.380504	0.011560	-0.431637	0.814436	
-0.504199	-0.470802	0.111673	0.140661	0.032990	0.655183	-0.380601	0.011550	-0.440912	0.817972	
-0.512434	-0.481676	0.114597	0.140097	0.032238	0.670268	-0.380709	0.011744	-0.450454	0.821438	
-0.521087	-0.492663	0.117405	0.139549	0.031701	0.686082	-0.380831	0.012148	-0.460260	0.824837	
-0.530166	-0.503763	0.120092	0.139018	0.031372	0.702642	-0.380968	0.012773	-0.470326	0.828170	
-0.539676	-0.514978	0.122649	0.138508	0.031249	0.719960	-0.381122	0.013627	-0.480649	0.831443	
-0.549624	-0.526308	0.125072	0.138018	0.031326	0.738047	-0.381295	0.014720	-0.491223	0.834660	
-0.560012	-0.537753	0.127352	0.137552	0.031597	0.756906	-0.381489	0.016065	-0.502043	0.837826	
-0.570843	-0.549314	0.129487	0.137113	0.032056	0.776539	-0.381705	0.017672	-0.513101	0.840948	
-0.582119	-0.560991	0.131471	0.136704	0.032697	0.796942	-0.381945	0.019553	-0.524389	0.844033	
-0.593837	-0.572786	0.133300	0.136329	0.033514	0.818107	-0.382211	0.021722	-0.535899	0.847088	
-0.605997	-0.584699	0.134973	0.135992	0.034498	0.840022	-0.382505	0.024192	-0.547619	0.850120	
-0.618592	-0.596730	0.136488	0.135698	0.035642	0.862672	-0.382827	0.026978	-0.559538	0.853134	
-0.631616	-0.608881	0.137844	0.135453	0.036937	0.886038	-0.383179	0.030094	-0.571643	0.856140	
-0.645060	-0.621150	0.139044	0.135262	0.038375	0.910096	-0.383564	0.033557	-0.583922	0.859141	
-0.658913	-0.633537	0.140089	0.135132	0.039946	0.934820	-0.383983	0.037384	-0.596359	0.862143	
-0.673160	-0.646043	0.140983	0.135069	0.041642	0.960179	-0.384438	0.041591	-0.608939	0.865152	
-0.687786	-0.658665	0.141732	0.135080	0.043453	0.986140	-0.384931	0.046197	-0.621645	0.868169	
-0.702771	-0.671402	0.142344	0.135174	0.045369	1.012667	-0.385464	0.051221	-0.634459	0.871198	
-0.718095	-0.684252	0.142826	0.135358	0.047381	1.039719	-0.386041	0.056681	-0.647363	0.874239	
-0.733734	-0.697212	0.143191	0.135639	0.049481	1.067254	-0.386663	0.062597	-0.660338	0.877293	
-0.749664	-0.710278	0.143449	0.136027	0.051658	1.095228	-0.387335	0.068989	-0.673363	0.880358	
-0.765856	-0.723445	0.143617	0.136530	0.053906	1.123593	-0.388061	0.075878	-0.686419	0.883431	
-0.782283	-0.736708	0.143708	0.137156	0.056216	1.152300	-0.388844	0.083285	-0.699484	0.886509	
-0.798914	-0.750061	0.143741	0.137914	0.058582	1.181298	-0.389692	0.091231	-0.712537	0.889587	
-0.815717	-0.763497	0.143734	0.138813	0.060996	1.210535	-0.390609	0.099736	-0.725557	0.892659	
-0.832661	-0.777009	0.143709	0.139860	0.063454	1.239957	-0.391603	0.108821	-0.738523	0.895718	
-0.849712	-0.790586	0.143687	0.141065	0.065951	1.269512	-0.392681	0.118506	-0.751413	0.898757	
-0.866840	-0.804221	0.143692	0.142434	0.068484	1.299144	-0.393853	0.128812	-0.764207	0.901766	
-0.884010	-0.817902	0.143747	0.143975	0.071050	1.328801	-0.395128	0.139758	-0.776887	0.904737	
-0.901192	-0.831619	0.143878	0.145695	0.073649	1.358430	-0.396516	0.151361	-0.789431	0.907661	
-0.918353	-0.845361	0.144112	0.147601	0.076279	1.387979	-0.398029	0.163639	-0.801823	0.910529	
-0.935466	-0.859114	0.144475	0.149699	0.078942	1.417398	-0.399679	0.176609	-0.814046	0.913330	
-0.952501	-0.872868	0.144995	0.151995	0.081640	1.446640	-0.401481	0.190284	-0.826084	0.916057	
-0.969432	-0.886608	0.145700	0.154494	0.084376	1.475659	-0.403448	0.204676	-0.837924	0.918699	
-0.986235	-0.900323	0.146617	0.157200	0.087155	1.504411	-0.405595	0.219798	-0.849553	0.921249	
-1.002886	-0.914000	0.147775	0.160117	0.089981	1.532857	-0.407939	0.235657	-0.860959	0.923698	
-1.019367	-0.927626	0.149201	0.163249	0.092861	1.560961	-0.410496	0.252259	-0.872135	0.926040	
-1.035659	-0.941188	0.150922	0.166597	0.095802	1.588688	-0.413283	0.269610	-0.883071	0.928270	
-1.051747	-0.954676	0.152965	0.170164	0.098812	1.616011	-0.416317	0.287711	-0.893763	0.930383	
-1.067617	-0.968078	0.155356	0.173950	0.101901	1.642903	-0.419618	0.306562	-0.904207	0.932374	
-1.083258	-0.981385	0.158120	0.177956	0.105077	1.669343	-0.423203	0.326160	-0.914399	0.934244	
-1.098664	-0.994586	0.161281	0.182180	0.108350	1.695314	-0.427092	0.346501	-0.924338	0.935991	
-1.113826	-1.007676	0.164860	0.186622	0.111732	1.720801	-0.431302	0.367579	-0.934026	0.937616	
-1.128741	-1.020646	0.168880	0.191279	0.115234	1.745797	-0.435853	0.389388	-0.943463	0.939122	
-1.143408	-1.033492	0.173361	0.196148	0.118866	1.770293	-0.440762	0.411920	-0.952652	0.940512	
-1.157827	-1.046210	0.178320	0.201224	0.122641	1.794289	-0.446049	0.435166	-0.961599	0.941792	
-1.171999	-1.058795	0.183775	0.206502	0.126569	1.817784	-0.451729	0.459119	-0.970309	0.942967	
-1.185929	-1.071247	0.189741	0.211978	0.130663	1.840781	-0.457819	0.483771	-0.978788	0.944045	
-1.199623	-1.083563	0.196233	0.217643	0.134933	1.863287	-0.464334	0.509116	-0.987045	0.945033	
-1.213089	-1.095744	0.203264	0.223493	0.139389	1.885309	-0.471287	0.535147	-0.995089	0.945940	
-1.226337	-1.107788	0.210846	0.229520	0.144041	1.906857	-0.478689	0.561860	-1.002931	0.946774	
-1.239377	-1.119695	0.218989	0.235715	0.148899	1.927943	-0.486549	0.589251	-1.010582	0.947543	
-1.252224	-1.131465	0.227704	0.242073	0.153971	1.948579	-0.494874	0.617316	-1.018056	0.948257	
-1.264891	-1.143098	0.236998	0.248584	0.159263	1.968779	-0.503668	0.646054	-1.025365	0.948924	
-1.277395	-1.154593	0.246879	0.255242	0.164781	1.988556	-0.512930	0.675462	-1.032526	0.949553	
-1.289753	-1.165949	0.257351	0.262040	0.170531	2.007926	-0.522658	0.705537	-1.039553	0.950151	
-1.301984	-1.177165	0.268420	0.268969	0.176515	2.026903	-0.532847	0.736276	-1.046464	0.950726	
-1.314106	-1.188238	0.280086	0.276023	0.182736	2.045504	-0.543487	0.767674	-1.053275	0.951287	
-1.326140	-1.199166	0.292349	0.283194	0.189195	2.063745	-0.554566	0.799726	-1.060004	0.951840	
-1.338105	-1.209948	0.305206	0.290476	0.195892	2.081642	-0.566067	0.832421	-1.066669	0.952393	
-1.350023	-1.220580	0.318651	0.297863	0.202824	2.099211	-0.577972	0.865749	-1.073287	0.952954	
-1.361914	-1.231060	0.332674	0.305346	0.209988	2.116468	-0.590258	0.899695	-1.079876	0.953528	
-1.373796	-1.241384	0.347261	0.312921	0.217380	2.133431	-0.602901	0.934240	-1.086453	0.954125	
-1.385690	-1.251551	0.362396	0.320579	0.224995	2.150116	-0.615873	0.969361	-1.093033	0.954750	
-1.397613	-1.261559	0.378058	0.328314	0.232825	2.166540	-0.629147	1.005033	-1.099633	0.955411	
-1.409582	-1.271407	0.394220	0.336118	0.240864	2.182719	-0.642691	1.041224	-1.106265	0.956117	
-1.421611	-1.281092	0.410853	0.343984	0.249102	2.198670	-0.656474	1.077898	-1.112944	0.956874	
-1.433715	-1.290617	0.427925	0.351905	0.257529	2.214408	-0.670463	1.115018	-1.119680	0.957691	
-1.445904	-1.299980	0.445397	0.359871	0.266136	2.229949	-0.684627	1.152540	-1.126484	0.958576	
-1.458187	-1.309186	0.463231	0.367875	0.274911	2.245309	-0.698931	1.190416	-1.133362	0.959536	
-1.470572	-1.318235	0.481382	0.375907	0.283841	2.260501	-0.713345	1.228597	-1.140322	0.960580	
-1.483062	-1.327133	0.499806	0.383958	0.292915	2.275538	-0.727838	1.267029	-1.147367	0.961716	
-1.495661	-1.335883	0.518459	0.392017	0.302120	2.290434	-0.742379	1.305658	-1.154500	0.962951	
-1.508368	-1.344492	0.537292	0.400075	0.311442	2.305199	-0.756942	1.344425	-1.161722	0.964293	
-1.521182	-1.352965	0.556261	0.408122	0.320869	2.319843	-0.771499	1.383274	-1.169032	0.965749	
-1.534097	-1.361308	0.575321	0.416146	0.330386	2.334374	-0.786026	1.422145	-1.176427	0.967324	
-1.547108	-1.369529	0.594427	0.424139	0.339980	2.348798	-0.800500	1.460981	-1.183904	0.969024	
-1.560208	-1.377632	0.613539	0.432088	0.349639	2.363120	-0.814900	1.499723	-1.191457	0.970853	
-1.573386	-1.385624	0.632618	0.439985	0.359348	2.377342	-0.829208	1.538316	-1.199080	0.972814	
-1.586633	-1.393510	0.651628	0.447818	0.369095	2.391466	-0.843407	1.576706	-1.206766	0.974909	
-1.599937	-1.401296	0.670536	0.455580	0.378867	2.405489	-0.857480	1.614839	-1.214507	0.977138	
-1.613285	-1.408984	0.689310	0.463262	0.388653	2.419410	-0.871416	1.652667	-1.222294	0.979503	
-1.626665	-1.416578	0.707925	0.470854	0.398440	2.433225	-0.885201	1.690142	-1.230119	0.982001	
-1.640062	-1.424079	0.726354	0.478349	0.408219	2.446926	-0.898826	1.727221	-1.237971	0.984629	
-1.653464	-1.431489	0.744576	0.485740	0.417978	2.460508	-0.912281	1.763863	-1.245841	0.987384	
-1.666856	-1.438807	0.762571	0.493021	0.427709	2.473961	-0.925557	1.800030	-1.253719	0.990261	
-1.680225	-1.446032	0.780321	0.500186	0.437402	2.487277	-0.938648	1.835687	-1.261597	0.993256	
-1.693557	-1.453162	0.797811	0.507228	0.447048	2.500446	-0.951549	1.870801	-1.269463	0.996361	
-1.706838	-1.460195	0.815026	0.514143	0.456642	2.513457	-0.964253	1.905345	-1.277308	0.999569	
-1.720057	-1.467127	0.831955	0.520927	0.466176	2.526299	-0.976758	1.939291	-1.285124	1.002874	
-1.733199	-1.473954	0.848585	0.527575	0.475644	2.538962	-0.989059	1.972615	-1.292900	1.006268	
-1.746253	-1.480672	0.864907	0.534084	0.485041	2.551435	-1.001155	2.005298	-1.300629	1.009743	
-1.759208	-1.487276	0.880912	0.540450	0.494362	2.563707	-1.013043	2.037318	-1.308302	1.013290	
-1.772052	-1.493761	0.896592	0.546670	0.503604	2.575767	-1.024723	2.068660	-1.315910	1.016900	
-1.784776	-1.500122	0.911941	0.552740	0.512763	2.587606	-1.036193	2.099309	-1.323447	1.020567	
-1.797370	-1.506354	0.926950	0.558659	0.521837	2.599213	-1.047454	2.129252	-1.330905	1.024280	
-1.809825	-1.512453	0.941615	0.564424	0.530822	2.610581	-1.058505	2.158478	-1.338276	1.028032	
-1.822132	-1.518412	0.955931	0.570033	0.539719	2.621700	-1.069349	2.186978	-1.345556	1.031814	
-1.834286	-1.524229	0.969894	0.575483	0.548524	2.632563	-1.079986	2.214743	-1.352737	1.035619	
-1.846278	-1.529898	0.983498	0.580772	0.557238	2.643164	-1.090417	2.241769	-1.359816	1.039440	
-1.858102	-1.535416	0.996742	0.585900	0.565859	2.653496	-1.100645	2.268051	-1.366786	1.043267	
-1.869754	-1.540778	1.009621	0.590863	0.574387	2.663554	-1.110673	2.293585	-1.373643	1.047095	
-1.881228	-1.545984	1.022135	0.595662	0.582823	2.673334	-1.120502	2.318369	-1.380383	1.050917	
-1.892520	-1.551028	1.034281	0.600294	0.591167	2.682832	-1.130136	2.342403	-1.387003	1.054727	
-1.903627	-1.555910	1.046059	0.604759	0.599418	2.692045	-1.139577	2.365688	-1.393500	1.058517	
-1.914546	-1.560628	1.057466	0.609056	0.607577	2.700971	-1.148829	2.388226	-1.399871	1.062284	
-1.925274	-1.565181	1.068505	0.613185	0.615646	2.709610	-1.157895	2.410020	-1.406113	1.066022	
-1.935810	-1.569568	1.079174	0.617144	0.623624	2.717960	-1.166779	2.431073	-1.412225	1.069726	
-1.946152	-1.573788	1.089474	0.620934	0.631512	2.726022	-1.175484	2.451392	-1.418206	1.073391	
-1.956300	-1.577843	1.099408	0.624556	0.639312	2.733796	-1.184015	2.470982	-1.424054	1.077014	
-1.966254	-1.581732	1.108977	0.628008	0.647024	2.741284	-1.192373	2.489851	-1.429768	1.080591	
